Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Datetime
19/04/2004,19.00.00,1.62,1032.0,7.9,895.0,123.2,921.0,75.4,1508.0,879.0,10.7,71.5,0.9197,2004-04-19 19:00:00
19/04/2004,20.00.00,1.62,989.0,6.7,846.0,103.0,960.0,84.6,1476.0,846.0,9.9,74.0,0.9009,2004-04-19 20:00:00
19/04/2004,21.00.00,0.8400000000000001,930.0,4.6,745.0,65.79999999999998,1085.0,58.4,1391.0,712.0,10.8,68.2,0.8806,2004-04-19 21:00:00
19/04/2004,22.00.00,1.0799999999999998,951.0,5.0,766.0,79.4,1056.0,79.6,1431.0,747.0,10.2,74.0,0.9176,2004-04-19 22:00:00
19/04/2004,23.00.00,1.1800000000000002,985.0,5.3,780.0,81.4,1017.0,79.0,1444.0,791.0,10.1,77.5,0.9579,2004-04-19 23:00:00
20/04/2004,00.00.00,1.0799999999999998,937.0,3.9000000000000004,703.0,68.39999999999998,1136.0,69.4,1377.0,637.0,9.9,77.7,0.9497,2004-04-20 00:00:00
20/04/2004,01.00.00,0.9799999999999998,887.0,2.9000000000000004,648.0,61.60000000000002,1222.0,66.39999999999999,1357.0,553.0,9.5,80.2,0.9533,2004-04-20 01:00:00
20/04/2004,02.00.00,0.47999999999999976,806.0,1.5,544.0,38.400000000000034,1429.0,46.2,1290.0,449.0,9.5,79.7,0.9489,2004-04-20 02:00:00
20/04/2004,03.00.00,0.5,771.0,0.8000000000000007,483.0,26.599999999999994,1587.0,37.400000000000006,1277.0,485.0,9.7,78.9,0.9487,2004-04-20 03:00:00
20/04/2004,04.00.00,0.5,802.0,1.1999999999999993,519.0,31.599999999999994,1523.0,43.20000000000002,1315.0,540.0,9.8,80.0,0.967,2004-04-20 04:00:00
20/04/2004,05.00.00,0.8,878.0,2.9000000000000004,644.0,52.599999999999994,1260.0,58.2,1410.0,685.0,10.0,79.6,0.98,2004-04-20 05:00:00
20/04/2004,06.00.00,1.62,1070.0,7.6,883.0,129.20000000000002,942.0,83.6,1625.0,925.0,10.3,79.4,0.9927,2004-04-20 06:00:00
20/04/2004,07.00.00,4.68,1430.0,20.7,1316.0,251.6,638.0,132.2,2069.0,1382.0,11.0,77.4,1.0135,2004-04-20 07:00:00
20/04/2004,08.00.00,5.1000000000000005,1565.0,28.25,1549.0,319.8,540.0,102.6,2396.0,1645.0,12.3,69.2,0.9906,2004-04-20 08:00:00
20/04/2004,09.00.00,3.84,1365.0,20.1,1299.0,245.2,637.0,122.4,1999.0,1514.0,14.5,60.4,0.9936,2004-04-20 09:00:00
20/04/2004,10.00.00,3.6,1348.0,17.1,1214.0,225.8,678.0,128.0,1874.0,1509.0,16.0,56.3,1.0185,2004-04-20 10:00:00
20/04/2004,11.00.00,3.42,1311.0,19.4,1279.0,220.8,648.0,117.4,1991.0,1520.0,18.1,51.1,1.0551,2004-04-20 11:00:00
20/04/2004,12.00.00,3.52,1302.0,18.7,1260.0,228.6,658.0,135.2,1970.0,1471.0,23.0,37.5,1.0389,2004-04-20 12:00:00
20/04/2004,13.00.00,2.8400000000000003,1250.0,15.8,1173.0,184.0,720.0,125.8,1870.0,1282.0,21.8,39.6,1.0209,2004-04-20 13:00:00
20/04/2004,14.00.00,1.88,1083.0,10.3,988.0,137.8,859.0,104.4,1643.0,1004.0,21.9,37.2,0.9683,2004-04-20 14:00:00
20/04/2004,15.00.00,1.48,1005.0,7.9,894.0,85.80000000000001,956.0,82.2,1530.0,714.0,23.8,31.4,0.9132,2004-04-20 15:00:00
20/04/2004,16.00.00,2.04,1129.0,13.7,1107.0,123.40000000000002,844.0,96.6,1742.0,940.0,25.9,26.9,0.8845,2004-04-20 16:00:00
20/04/2004,17.00.00,3.76,1327.0,19.7,1289.0,207.6,712.0,151.8,1938.0,1272.0,25.8,29.9,0.9808,2004-04-20 17:00:00
20/04/2004,18.00.00,4.199999999999999,1428.0,25.3,1437.0,217.2,599.0,136.4,2156.0,1526.0,22.6,39.5,1.0679,2004-04-20 18:00:00
20/04/2004,19.00.00,3.8999999999999995,1426.0,23.9,1400.0,223.0,612.0,134.6,2102.0,1488.0,19.9,45.0,1.0364,2004-04-20 19:00:00
20/04/2004,20.00.00,3.7200000000000006,1310.0,20.6,1313.0,211.6,663.0,117.2,1958.0,1475.0,17.9,47.4,0.9657,2004-04-20 20:00:00
20/04/2004,21.00.00,2.28,1114.0,12.3,1059.0,170.0,792.0,108.0,1704.0,1182.0,16.8,50.4,0.9545,2004-04-20 21:00:00
20/04/2004,22.00.00,1.34,991.0,7.7,889.0,98.80000000000001,932.0,86.4,1550.0,933.0,16.0,52.0,0.9375,2004-04-20 22:00:00
20/04/2004,23.00.00,1.8599999999999999,1089.0,9.0,940.0,118.79999999999998,866.0,93.2,1589.0,1001.0,14.2,59.1,0.952,2004-04-20 23:00:00
21/04/2004,00.00.00,1.04,911.0,4.5,740.0,65.79999999999998,1071.0,64.4,1412.0,756.0,14.2,56.7,0.9111,2004-04-21 00:00:00
21/04/2004,01.00.00,1.2999999999999998,1005.0,5.8,802.0,91.6,976.0,73.4,1474.0,952.0,12.2,67.7,0.9625,2004-04-21 01:00:00
21/04/2004,02.00.00,0.6600000000000001,863.0,3.2,664.0,45.400000000000006,1172.0,53.0,1381.0,808.0,13.2,61.7,0.9328,2004-04-21 02:00:00
21/04/2004,03.00.00,0.8,857.0,3.0,653.0,54.80000000000001,1197.0,52.599999999999994,1375.0,779.0,10.899999999999999,71.0,0.9249,2004-04-21 03:00:00
21/04/2004,04.00.00,0.45999999999999996,804.0,2.0,585.0,51.99999999999997,1301.0,55.600000000000016,1319.0,717.0,11.3,67.6,0.9038,2004-04-21 04:00:00
21/04/2004,05.00.00,0.8600000000000001,871.0,3.7,694.0,63.60000000000002,1160.0,52.40000000000001,1421.0,779.0,10.1,71.8,0.888,2004-04-21 05:00:00
21/04/2004,06.00.00,1.7,1035.0,8.7,929.0,134.0,887.0,74.8,1599.0,1009.0,10.2,70.9,0.8841,2004-04-21 06:00:00
21/04/2004,07.00.00,4.56,1513.0,27.0,1480.0,286.6,572.0,100.4,2249.0,1595.0,11.8,66.0,0.9085,2004-04-21 07:00:00
21/04/2004,08.00.00,5.299999999999999,1726.0,28.25,1776.0,340.0,478.0,129.2,2684.0,1940.0,14.0,58.2,0.9271,2004-04-21 08:00:00
21/04/2004,09.00.00,3.66,1396.0,20.0,1296.0,235.2,619.0,115.8,1991.0,1628.0,17.0,50.2,0.9646,2004-04-21 09:00:00
21/04/2004,10.00.00,3.28,1333.0,17.1,1212.0,228.6,668.0,130.6,1854.0,1573.0,22.3,36.9,0.9838,2004-04-21 10:00:00
21/04/2004,11.00.00,2.22,1161.0,11.0,1016.0,151.6,849.0,115.4,1642.0,1187.0,24.4,30.9,0.934,2004-04-21 11:00:00
21/04/2004,12.00.00,1.8399999999999999,1081.0,10.6,1000.0,122.39999999999998,900.0,102.2,1561.0,900.0,25.9,26.7,0.8771,2004-04-21 12:00:00
21/04/2004,13.00.00,1.72,1075.0,10.5,998.0,119.0,914.0,102.2,1574.0,800.0,25.8,26.1,0.854,2004-04-21 13:00:00
21/04/2004,14.00.00,1.58,1055.0,9.6,964.0,111.80000000000001,953.0,93.2,1513.0,770.0,26.3,24.8,0.8393,2004-04-21 14:00:00
21/04/2004,15.00.00,1.66,1053.0,9.3,953.0,109.80000000000001,988.0,90.0,1483.0,758.0,27.0,22.2,0.7805,2004-04-21 15:00:00
21/04/2004,16.00.00,2.14,1087.0,12.7,1075.0,129.8,944.0,105.2,1558.0,886.0,27.3,20.5,0.7308,2004-04-21 16:00:00
21/04/2004,17.00.00,3.5999999999999996,1304.0,19.8,1291.0,188.4,765.0,138.0,1838.0,1219.0,25.8,24.1,0.7912,2004-04-21 17:00:00
21/04/2004,18.00.00,5.299999999999999,1625.0,28.25,1608.0,256.0,601.0,159.2,2271.0,1725.0,25.3,28.9,0.9151,2004-04-21 18:00:00
21/04/2004,19.00.00,5.299999999999999,1649.0,28.25,1633.0,256.0,584.0,159.2,2328.0,1745.0,23.8,33.7,0.9786,2004-04-21 19:00:00
21/04/2004,20.00.00,4.96,1443.0,26.0,1455.0,269.8,635.0,152.8,2073.0,1600.0,21.4,36.0,0.9059,2004-04-21 20:00:00
21/04/2004,21.00.00,3.02,1209.0,16.4,1193.0,208.2,753.0,124.0,1737.0,1310.0,19.8,39.5,0.9016,2004-04-21 21:00:00
21/04/2004,22.00.00,2.0,1105.0,10.6,1000.0,116.39999999999998,847.0,103.4,1573.0,1208.0,19.2,42.1,0.9273,2004-04-21 22:00:00
21/04/2004,23.00.00,1.22,1020.0,7.1,863.0,75.60000000000002,933.0,80.4,1492.0,1074.0,18.8,45.8,0.9855,2004-04-21 23:00:00
22/04/2004,00.00.00,0.78,991.0,6.4,828.0,65.39999999999998,973.0,62.79999999999999,1469.0,993.0,17.1,50.8,0.9828,2004-04-22 00:00:00
22/04/2004,01.00.00,0.7,937.0,4.6,741.0,58.19999999999999,1058.0,63.2,1420.0,923.0,16.2,53.4,0.9775,2004-04-22 01:00:00
22/04/2004,02.00.00,0.5200000000000005,882.0,3.0,654.0,40.00000000000003,1141.0,51.20000000000001,1377.0,819.0,16.0,53.5,0.9691,2004-04-22 02:00:00
22/04/2004,03.00.00,0.5,843.0,2.2,597.0,30.599999999999994,1242.0,45.60000000000001,1341.0,727.0,14.3,59.2,0.9601,2004-04-22 03:00:00
22/04/2004,04.00.00,0.33999999999999986,819.0,1.6999999999999993,565.0,35.799999999999955,1295.0,49.199999999999996,1316.0,694.0,13.3,62.6,0.9498,2004-04-22 04:00:00
22/04/2004,05.00.00,0.45999999999999996,834.0,2.2,596.0,38.60000000000002,1276.0,55.400000000000006,1335.0,727.0,13.4,59.5,0.9097,2004-04-22 05:00:00
22/04/2004,06.00.00,1.1599999999999997,977.0,5.7,800.0,83.80000000000001,990.0,75.2,1474.0,926.0,12.2,64.1,0.9062,2004-04-22 06:00:00
22/04/2004,07.00.00,3.02,1234.0,13.8,1109.0,184.2,767.0,126.0,1729.0,1194.0,13.9,57.2,0.9029,2004-04-22 07:00:00
22/04/2004,08.00.00,4.2,1403.0,21.6,1340.0,231.2,623.0,126.4,2003.0,1502.0,15.2,53.2,0.9107,2004-04-22 08:00:00
22/04/2004,09.00.00,5.0,1538.0,26.1,1458.0,290.4,593.0,149.0,2186.0,1743.0,19.2,41.6,0.9154,2004-04-22 09:00:00
22/04/2004,10.00.00,3.84,1343.0,20.1,1299.0,217.0,694.0,146.4,1945.0,1542.0,23.7,30.6,0.8854,2004-04-22 10:00:00
22/04/2004,11.00.00,3.0,1243.0,15.4,1162.0,168.39999999999998,766.0,133.6,1731.0,1354.0,26.1,26.8,0.8921,2004-04-22 11:00:00
22/04/2004,12.00.00,2.2,1201.0,13.6,1102.0,144.8,814.0,116.2,1682.0,1175.0,28.1,24.4,0.9138,2004-04-22 12:00:00
22/04/2004,13.00.00,2.0,1121.0,11.1,1020.0,121.60000000000001,893.0,99.0,1585.0,916.0,28.3,23.9,0.906,2004-04-22 13:00:00
22/04/2004,14.00.00,2.06,1087.0,12.2,1055.0,126.60000000000001,908.0,106.6,1562.0,818.0,28.0,21.0,0.7814,2004-04-22 14:00:00
22/04/2004,15.00.00,2.94,1165.0,17.5,1225.0,161.2,824.0,115.4,1676.0,1028.0,30.8,16.4,0.7167,2004-04-22 15:00:00
22/04/2004,16.00.00,2.88,1224.0,19.1,1270.0,175.8,806.0,122.2,1739.0,1113.0,31.3,16.200000000000003,0.7262,2004-04-22 16:00:00
22/04/2004,17.00.00,4.4399999999999995,1431.0,27.1,1482.0,245.0,679.0,174.4,2025.0,1431.0,29.4,20.5,0.8262,2004-04-22 17:00:00
22/04/2004,18.00.00,4.52,1433.0,28.25,1510.0,301.0,661.0,177.0,2038.0,1503.0,25.8,24.3,0.794,2004-04-22 18:00:00
22/04/2004,19.00.00,5.299999999999999,1527.0,28.25,1664.0,512.8,587.0,182.4,2238.0,1775.0,23.8,29.5,0.8559,2004-04-22 19:00:00
22/04/2004,20.00.00,4.02,1387.0,22.4,1361.0,214.60000000000002,701.0,145.2,1932.0,1505.0,22.0,34.8,0.908,2004-04-22 20:00:00
22/04/2004,21.00.00,2.44,1158.0,13.5,1100.0,144.2,835.0,115.8,1659.0,1211.0,20.2,37.4,0.8748,2004-04-22 21:00:00
22/04/2004,22.00.00,1.76,1009.0,8.2,907.0,112.20000000000002,982.0,100.2,1466.0,872.0,19.3,38.8,0.8559,2004-04-22 22:00:00
22/04/2004,23.00.00,1.46,1026.0,7.8,890.0,106.19999999999999,976.0,90.0,1467.0,855.0,17.9,43.7,0.8856,2004-04-22 23:00:00
23/04/2004,00.00.00,1.96,1119.0,10.0,979.0,135.8,873.0,97.0,1593.0,1170.0,17.2,47.9,0.9334,2004-04-23 00:00:00
23/04/2004,01.00.00,0.9799999999999998,1000.0,6.6,839.0,81.4,958.0,77.6,1467.0,1024.0,16.3,49.7,0.916,2004-04-23 01:00:00
23/04/2004,02.00.00,0.6000000000000003,866.0,3.4000000000000004,675.0,48.0,1155.0,61.0,1337.0,841.0,16.7,46.5,0.8755,2004-04-23 02:00:00
23/04/2004,03.00.00,0.5200000000000002,848.0,2.8,642.0,37.19999999999999,1202.0,50.8,1325.0,760.0,14.6,53.0,0.8775,2004-04-23 03:00:00
23/04/2004,04.00.00,0.6000000000000003,844.0,2.3,608.0,37.19999999999999,1213.0,50.8,1314.0,803.0,14.1,53.9,0.8633,2004-04-23 04:00:00
23/04/2004,05.00.00,0.6000000000000003,852.0,2.9000000000000004,646.0,59.0,1186.0,59.0,1321.0,793.0,14.2,52.2,0.8413,2004-04-23 05:00:00
23/04/2004,06.00.00,0.8,923.0,4.9,757.0,72.0,1041.0,67.0,1418.0,906.0,14.3,55.4,0.9003,2004-04-23 06:00:00
23/04/2004,07.00.00,4.0,1490.0,22.6,1368.0,244.0,627.0,95.0,2119.0,1541.0,14.0,58.0,0.9202,2004-04-23 07:00:00
23/04/2004,08.00.00,5.299999999999999,1662.0,28.25,1576.0,351.0,523.0,123.0,2417.0,1861.0,15.4,53.3,0.9289,2004-04-23 08:00:00
23/04/2004,09.00.00,5.0,1553.0,22.1,1354.0,358.0,621.0,142.0,2030.0,1895.0,19.1,42.1,0.9233,2004-04-23 09:00:00
23/04/2004,10.00.00,3.2,1423.0,18.3,1247.0,245.0,706.0,142.0,1887.0,1684.0,23.7,31.0,0.8968,2004-04-23 10:00:00
23/04/2004,11.00.00,3.8,1458.0,22.0,1350.0,240.0,677.0,169.0,1947.0,1731.0,26.9,25.7,0.8942,2004-04-23 11:00:00
23/04/2004,12.00.00,3.3,1349.0,20.1,1299.0,179.0,728.0,142.0,1838.0,1402.0,29.7,20.6,0.8478,2004-04-23 12:00:00
23/04/2004,13.00.00,3.0,1326.0,18.9,1265.0,160.0,757.0,136.0,1835.0,1246.0,29.2,21.5,0.8573,2004-04-23 13:00:00
23/04/2004,14.00.00,3.2,1356.0,20.6,1312.0,174.0,729.0,147.0,1865.0,1342.0,29.6,20.1,0.8181,2004-04-23 14:00:00
23/04/2004,15.00.00,4.4,1460.0,25.3,1438.0,260.0,680.0,196.0,1953.0,1489.0,30.0,19.4,0.81,2004-04-23 15:00:00
23/04/2004,16.00.00,4.6,1497.0,25.8,1449.0,281.0,679.0,186.0,1985.0,1532.0,29.5,20.1,0.8136,2004-04-23 16:00:00
23/04/2004,17.00.00,5.2,1645.0,28.25,1566.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.8,0.9403,2004-04-23 17:00:00
23/04/2004,18.00.00,4.8,1557.0,27.1,1483.0,250.0,615.0,164.0,2087.0,1757.0,24.9,30.8,0.954,2004-04-23 18:00:00
23/04/2004,19.00.00,5.299999999999999,1747.0,28.25,1608.0,281.0,557.0,161.0,2335.0,1983.0,23.1,36.7,1.0244,2004-04-23 19:00:00
23/04/2004,20.00.00,4.6,1482.0,20.8,1319.0,230.0,660.0,146.0,1975.0,1703.0,21.5,40.8,1.0333,2004-04-23 20:00:00
23/04/2004,21.00.00,1.8,1211.0,10.9,1010.0,98.0,816.0,98.0,1619.0,1246.0,20.5,41.5,0.9864,2004-04-23 21:00:00
23/04/2004,22.00.00,2.2,1294.0,13.0,1083.0,121.0,770.0,108.0,1687.0,1321.0,19.2,44.9,0.9875,2004-04-23 22:00:00
23/04/2004,23.00.00,2.0,1300.0,11.8,1043.0,110.0,777.0,107.0,1659.0,1375.0,18.8,47.7,1.0221,2004-04-23 23:00:00
24/04/2004,00.00.00,2.8,1402.0,13.4,1098.0,161.0,736.0,113.0,1729.0,1456.0,18.2,49.7,1.0284,2004-04-24 00:00:00
24/04/2004,01.00.00,2.6,1349.0,13.4,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,2004-04-24 01:00:00
24/04/2004,02.00.00,1.8,1161.0,9.0,938.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,2004-04-24 02:00:00
24/04/2004,03.00.00,1.1,1022.0,5.8,802.0,61.80000000000001,916.0,63.0,1481.0,1078.0,15.7,53.6,0.9483,2004-04-24 03:00:00
24/04/2004,04.00.00,0.9200000000000002,948.0,3.8,700.0,45.0,1045.0,60.0,1430.0,939.0,16.9,49.8,0.9514,2004-04-24 04:00:00
24/04/2004,05.00.00,0.7,933.0,3.7,697.0,71.0,1045.0,65.0,1403.0,937.0,14.8,57.7,0.9644,2004-04-24 05:00:00
24/04/2004,06.00.00,0.8999999999999999,1021.0,5.7,800.0,75.0,931.0,63.99999999999999,1483.0,1019.0,14.0,59.7,0.9499,2004-04-24 06:00:00
24/04/2004,07.00.00,1.5,1134.0,10.0,979.0,106.0,794.0,73.0,1639.0,1140.0,14.6,56.8,0.9385,2004-04-24 07:00:00
24/04/2004,08.00.00,2.5,1311.0,15.0,1147.0,166.0,681.0,86.0,1838.0,1351.0,16.7,51.9,0.9788,2004-04-24 08:00:00
24/04/2004,09.00.00,3.0,1409.0,15.6,1169.0,188.0,685.0,105.0,1874.0,1459.0,20.0,45.0,1.039,2004-04-24 09:00:00
24/04/2004,10.00.00,2.6,1301.0,12.3,1059.0,161.0,787.0,107.0,1727.0,1297.0,23.9,33.7,0.9837,2004-04-24 10:00:00
24/04/2004,11.00.00,2.6,1354.0,14.4,1130.0,139.0,765.0,114.0,1808.0,1291.0,26.8,29.5,1.0209,2004-04-24 11:00:00
24/04/2004,12.00.00,2.6,1391.0,14.6,1136.0,134.0,738.0,105.0,1840.0,1296.0,27.2,32.4,1.1493,2004-04-24 12:00:00
24/04/2004,13.00.00,1.9,1200.0,8.7,929.0,84.0,879.0,74.0,1623.0,972.0,26.9,32.1,1.1217,2004-04-24 13:00:00
24/04/2004,14.00.00,2.0,1338.0,11.0,1016.0,98.0,798.0,95.0,1766.0,1194.0,24.3,41.8,1.2561,2004-04-24 14:00:00
24/04/2004,15.00.00,1.7,1223.0,9.0,938.0,91.0,884.0,89.0,1610.0,880.0,25.6,36.0,1.1629,2004-04-24 15:00:00
24/04/2004,16.00.00,1.9,1278.0,10.7,1003.0,99.0,845.0,95.0,1691.0,909.0,27.0,31.8,1.1176,2004-04-24 16:00:00
24/04/2004,17.00.00,1.8,1257.0,9.9,973.0,90.0,860.0,93.0,1634.0,839.0,27.5,31.6,1.1417,2004-04-24 17:00:00
24/04/2004,18.00.00,2.8,1497.0,15.7,1171.0,147.0,725.0,123.0,1899.0,1248.0,24.9,38.1,1.1838,2004-04-24 18:00:00
24/04/2004,19.00.00,3.5,1567.0,19.4,1280.0,177.0,661.0,134.0,1970.0,1476.0,23.4,39.7,1.1276,2004-04-24 19:00:00
24/04/2004,20.00.00,3.4,1503.0,16.8,1203.0,162.0,651.0,126.0,1863.0,1502.0,21.2,50.8,1.2631,2004-04-24 20:00:00
24/04/2004,21.00.00,2.0,1169.0,6.8,850.0,88.0,906.0,79.0,1584.0,873.0,15.6,73.5,1.2953,2004-04-24 21:00:00
24/04/2004,22.00.00,1.1,1007.0,3.0,650.0,53.0,1157.0,54.0,1404.0,528.0,12.9,79.7,1.1774,2004-04-24 22:00:00
24/04/2004,23.00.00,1.3,1004.0,3.2,667.0,68.0,1157.0,69.0,1365.0,492.0,11.5,76.9,1.0436,2004-04-24 23:00:00
25/04/2004,00.00.00,1.2,967.0,3.0999999999999996,661.0,61.0,1181.0,67.0,1321.0,463.0,12.2,66.8,0.9455,2004-04-25 00:00:00
25/04/2004,01.00.00,1.3,984.0,3.9000000000000004,707.0,71.0,1131.0,73.0,1359.0,494.0,12.4,64.1,0.9209,2004-04-25 01:00:00
25/04/2004,02.00.00,1.0,931.0,3.5999999999999996,689.0,63.0,1161.0,73.0,1317.0,503.0,12.7,58.7,0.8605,2004-04-25 02:00:00
25/04/2004,03.00.00,1.3,966.0,4.5,737.0,121.2,1083.0,87.2,1363.0,581.0,12.6,58.6,0.8529,2004-04-25 03:00:00
25/04/2004,04.00.00,0.5800000000000003,777.0,1.1999999999999993,521.0,22.99999999999997,1535.0,33.0,1121.0,350.0,12.5,51.2,0.7374,2004-04-25 04:00:00
25/04/2004,05.00.00,0.30000000000000004,763.0,0.6999999999999993,471.0,13.999999999999972,1783.0,20.0,1098.0,305.0,12.5,50.9,0.7346,2004-04-25 05:00:00
25/04/2004,06.00.00,0.5,804.0,1.0999999999999996,505.0,34.0,1718.0,37.0,1148.0,329.0,12.8,49.3,0.7285,2004-04-25 06:00:00
25/04/2004,07.00.00,0.6000000000000003,830.0,1.4000000000000004,535.0,42.0,1496.0,50.0,1184.0,375.0,13.5,48.6,0.7487,2004-04-25 07:00:00
25/04/2004,08.00.00,0.6000000000000003,833.0,1.5999999999999996,553.0,40.0,1476.0,45.0,1180.0,373.0,14.4,45.9,0.7476,2004-04-25 08:00:00
25/04/2004,09.00.00,0.8,875.0,2.3,603.0,48.0,1370.0,48.0,1206.0,385.0,15.1,43.9,0.7487,2004-04-25 09:00:00
25/04/2004,10.00.00,1.0,882.0,2.5,621.0,61.0,1346.0,56.0,1216.0,403.0,16.6,38.6,0.7236,2004-04-25 10:00:00
25/04/2004,11.00.00,0.8999999999999999,862.0,2.7,635.0,58.0,1320.0,58.0,1193.0,393.0,17.2,35.0,0.6789,2004-04-25 11:00:00
25/04/2004,12.00.00,1.0,863.0,2.7,636.0,57.0,1290.0,52.0,1185.0,388.0,17.4,33.9,0.6683,2004-04-25 12:00:00
25/04/2004,13.00.00,0.8,830.0,2.2,596.0,54.0,1389.0,52.0,1145.0,371.0,17.9,30.7,0.6234,2004-04-25 13:00:00
25/04/2004,14.00.00,0.7,807.0,2.0,584.0,41.0,1488.0,44.0,1104.0,347.0,18.3,27.2,0.5675,2004-04-25 14:00:00
25/04/2004,15.00.00,0.8999999999999999,873.0,3.4000000000000004,675.0,57.0,1343.0,59.0,1181.0,396.0,19.4,25.7,0.5738,2004-04-25 15:00:00
25/04/2004,16.00.00,1.3,931.0,4.5,739.0,83.0,1274.0,74.0,1219.0,474.0,20.2,24.1,0.563,2004-04-25 16:00:00
25/04/2004,17.00.00,1.4,918.0,4.7,748.0,81.0,1228.0,76.0,1219.0,505.0,19.6,24.9,0.5625,2004-04-25 17:00:00
25/04/2004,18.00.00,1.5,1001.0,6.0,811.0,98.0,1122.0,83.0,1344.0,625.0,18.5,27.8,0.5843,2004-04-25 18:00:00
25/04/2004,19.00.00,2.7,1169.0,11.7,1039.0,124.0,883.0,100.0,1550.0,941.0,17.8,30.3,0.6129,2004-04-25 19:00:00
25/04/2004,20.00.00,2.5,1085.0,8.2,907.0,133.0,976.0,101.0,1419.0,893.0,16.6,34.0,0.6353,2004-04-25 20:00:00
25/04/2004,21.00.00,1.4,940.0,5.1,769.0,100.0,1103.0,90.0,1310.0,731.0,15.5,37.0,0.6447,2004-04-25 21:00:00
25/04/2004,22.00.00,2.8,1126.0,13.0,1083.0,116.0,875.0,93.0,1654.0,955.0,14.8,39.5,0.6595,2004-04-25 22:00:00
25/04/2004,23.00.00,2.1,978.0,7.0,858.0,102.0,1013.0,79.0,1379.0,761.0,14.5,42.0,0.6896,2004-04-25 23:00:00
26/04/2004,00.00.00,1.1,893.0,3.9000000000000004,703.0,55.0,1192.0,57.0,1283.0,515.0,14.1,44.9,0.7206,2004-04-26 00:00:00
26/04/2004,01.00.00,0.7,838.0,2.2,601.0,33.0,1361.0,43.0,1220.0,434.0,14.2,45.5,0.7333,2004-04-26 01:00:00
26/04/2004,02.00.00,0.40000000000000013,803.0,1.3000000000000007,527.0,17.0,1513.0,25.0,1152.0,369.0,14.1,45.3,0.7247,2004-04-26 02:00:00
26/04/2004,03.00.00,0.30000000000000004,775.0,0.8000000000000007,477.0,20.599999999999994,1722.0,28.400000000000006,1115.0,335.0,14.0,44.3,0.7038,2004-04-26 03:00:00
26/04/2004,04.00.00,0.26,767.0,0.5999999999999996,454.0,10.0,1826.0,17.0,1091.0,319.0,14.1,43.0,0.689,2004-04-26 04:00:00
26/04/2004,05.00.00,0.40000000000000013,809.0,1.1999999999999993,521.0,35.0,1575.0,44.0,1158.0,378.0,13.9,43.9,0.6923,2004-04-26 05:00:00
26/04/2004,06.00.00,0.8,898.0,3.4000000000000004,676.0,70.0,1271.0,72.0,1307.0,517.0,14.0,43.8,0.6959,2004-04-26 06:00:00
26/04/2004,07.00.00,1.9,1053.0,7.5,880.0,116.0,982.0,91.0,1464.0,786.0,14.4,43.6,0.7113,2004-04-26 07:00:00
26/04/2004,08.00.00,2.1,1033.0,8.9,934.0,134.0,917.0,89.0,1490.0,844.0,15.0,41.7,0.7093,2004-04-26 08:00:00
26/04/2004,09.00.00,1.4,941.0,5.3,780.0,113.0,1080.0,84.0,1343.0,720.0,16.3,38.4,0.7052,2004-04-26 09:00:00
26/04/2004,10.00.00,1.4,941.0,5.4,782.0,110.0,1102.0,83.0,1328.0,668.0,18.3,32.3,0.676,2004-04-26 10:00:00
26/04/2004,11.00.00,1.3,917.0,5.2,772.0,98.0,1098.0,78.0,1311.0,605.0,18.8,31.7,0.6821,2004-04-26 11:00:00
26/04/2004,12.00.00,1.5,977.0,6.6,837.0,96.0,1038.0,80.0,1413.0,646.0,19.6,30.9,0.6968,2004-04-26 12:00:00
26/04/2004,13.00.00,1.6,994.0,6.9,851.0,95.0,1018.0,75.0,1436.0,640.0,20.2,30.7,0.7176,2004-04-26 13:00:00
26/04/2004,14.00.00,1.3,942.0,5.4,785.0,86.0,1065.0,77.0,1365.0,571.0,19.7,32.5,0.7396,2004-04-26 14:00:00
26/04/2004,15.00.00,1.4,981.0,6.0,810.0,86.0,1060.0,77.0,1395.0,605.0,20.7,31.6,0.7602,2004-04-26 15:00:00
26/04/2004,16.00.00,1.5,984.0,6.4,832.0,91.0,1034.0,81.0,1410.0,636.0,20.0,32.7,0.7545,2004-04-26 16:00:00
26/04/2004,17.00.00,2.2,1116.0,10.7,1003.0,119.0,864.0,101.0,1625.0,886.0,18.6,35.4,0.7535,2004-04-26 17:00:00
26/04/2004,18.00.00,3.2,1181.0,13.9,1114.0,147.0,787.0,119.0,1685.0,1032.0,18.3,35.9,0.7501,2004-04-26 18:00:00
26/04/2004,19.00.00,3.0,1163.0,12.5,1068.0,135.0,811.0,111.0,1616.0,977.0,17.8,37.5,0.7568,2004-04-26 19:00:00
26/04/2004,20.00.00,2.6,1081.0,9.3,950.0,124.0,907.0,109.0,1496.0,924.0,17.3,38.8,0.7584,2004-04-26 20:00:00
26/04/2004,21.00.00,1.6,1017.0,6.7,842.0,89.0,1000.0,101.0,1441.0,846.0,17.3,38.8,0.7596,2004-04-26 21:00:00
